status_num,expected_amount,location,platform,platform_type,capital,year
1,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2019
1,100000.0,Полтава,Unknown,Громадський бюджет,Людський,2019
1,100000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
1,100000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
1,100000.0,Мелітополь,Unknown,Громадський бюджет,Людський,2021
1,100000.0,Київ,Велика Ідея,Краудфандинг,Соціальний,2016
0,100000.0,Полтава,Unknown,Громадський бюджет,Людський,2020
1,100000.0,Мелітополь,Unknown,Громадський бюджет,Людський,2021
1,100000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
1,100000.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2017
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Культурний,2017
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Культурний,2017
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
0,100000.0,Житомир,Unknown,Громадський бюджет,Інфраструктурний,2017
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Київ,Unknown,Громадський бюджет,Людський,2016
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Культурний,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Культурний,2020
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Культурний,2020
0,100000.0,Полтава,Unknown,Громадський бюджет,Культурний,2019
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2016
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Людський,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2021
1,100000.0,Хмельницький,Велика Ідея,Краудфандинг,Культурний,2021
0,100000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Кропивницький,Unknown,Громадський бюджет,Соціальний,2017
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Інфраструктурний,2017
1,100000.0,Київ,Велика Ідея,Краудфандинг,Інфраструктурний,2014
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Київ,Unknown,Громадський бюджет,Людський,2021
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Соціальний,2020
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Нікополь,Unknown,Громадський бюджет,Культурний,2020
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Полтава,Unknown,Громадський бюджет,Культурний,2019
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
1,100000.0,Київ,Велика Ідея,Краудфандинг,Культурний,2020
0,100000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2021
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Київ,Unknown,Громадський бюджет,Культурний,2019
0,100000.0,Мелітополь,Unknown,Громадський бюджет,Людський,2021
0,100000.0,Мелітополь,Unknown,Громадський бюджет,Людський,2021
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Людський,2019
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Культурний,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Соціальний,2016
0,100000.0,Київ,Unknown,Громадський бюджет,Культурний,2019
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2016
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Соціальний,2017
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Культурний,2020
0,100000.0,Харків,Unknown,Громадський бюджет,Людський,2019
0,100000.0,Чернігів,Unknown,Громадський бюджет,Соціальний,2018
0,100000.0,Полтава,Unknown,Громадський бюджет,Культурний,2019
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Соціальний,2017
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Культурний,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Тернопіль,Unknown,Громадський бюджет,Інфраструктурний,2017
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Культурний,2016
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Соціальний,2017
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Кропивницький,Unknown,Громадський бюджет,Інфраструктурний,2017
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2016
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Соціальний,2016
0,100000.0,Полтава,Unknown,Громадський бюджет,Культурний,2021
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Інфраструктурний,2017
0,100000.0,Полтава,Unknown,Громадський бюджет,Культурний,2021
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2016
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Полтава,Unknown,Громадський бюджет,Культурний,2019
0,100000.0,Київ,Unknown,Громадський бюджет,Людський,2019
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Культурний,2016
0,100000.0,Нікополь,Unknown,Громадський бюджет,Культурний,2020
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Культурний,2016
0,100000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2021
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Київ,Unknown,Громадський бюджет,Людський,2019
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2021
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Культурний,2020
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2016
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Нікополь,Unknown,Громадський бюджет,Культурний,2020
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Культурний,2019
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2016
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
0,100000.0,Київ,Unknown,Громадський бюджет,Культурний,2018
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2021
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,100000.0,Unknown,na-starte,Краудфандинг,Культурний,2018
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Мелітополь,Unknown,Громадський бюджет,Людський,2021
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Культурний,2020
0,100000.0,Хмельницький,Unknown,Громадський бюджет,Інфраструктурний,2016
0,100000.0,Нікополь,Unknown,Громадський бюджет,Культурний,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Соціальний,2019
0,100000.0,Кропивницький,Unknown,Громадський бюджет,Людський,2019
0,100000.0,Маріуполь,Unknown,Громадський бюджет,Людський,2019
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2020
0,100000.0,Нікополь,Unknown,Громадський бюджет,Культурний,2020
0,100000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2021
0,100000.0,Кам’янське,Unknown,Громадський бюджет,Культурний,2019
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Соціальний,2020
0,100000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,100000.0,Полтава,Unknown,Громадський бюджет,Людський,2021
0,100000.0,Дніпро,Unknown,Громадський бюджет,Інфраструктурний,2021
0,100000.0,Київ,Unknown,Громадський бюджет,Людський,2020
0,100000.0,Полтава,Unknown,Громадський бюджет,Культурний,2021
1,100000.0,Харків,Велика Ідея,Краудфандинг,Людський,2016
1,100000.0,Львів,Велика Ідея,Краудфандинг,Культурний,2015
1,100000.0,Харків,Велика Ідея,Краудфандинг,Культурний,2014
1,100000.0,Unknown,UBB,Краудфандинг,Соціальний,2017
1,100000.0,Київ,Велика Ідея,Краудфандинг,Соціальний,2013
0,100000.0,Unknown,Велика Ідея,Краудфандинг,Інфраструктурний,2014
0,100000.0,Київ,Велика Ідея,Краудфандинг,Інфраструктурний,2016
0,100000.0,Київ,Велика Ідея,Краудфандинг,Соціальний,2015
0,100000.0,Unknown,Велика Ідея,Краудфандинг,Культурний,2013
0,100000.0,Unknown,RazomGo,Краудфандинг,Культурний,2019
0,100000.0,Unknown,Велика Ідея,Краудфандинг,Культурний,2020
0,100000.0,Київ,Велика Ідея,Краудфандинг,Культурний,2018
0,100000.0,Вінниця,Велика Ідея,Краудфандинг,Культурний,2021
0,100000.0,Київ,Велика Ідея,Краудфандинг,Людський,2018
0,100000.0,Unknown,Велика Ідея,Краудфандинг,Інфраструктурний,2014
0,100000.0,Дніпро,Велика Ідея,Краудфандинг,Культурний,2014
0,100000.0,Unknown,na-starte,Краудфандинг,Культурний,2015
0,100000.0,Unknown,Велика Ідея,Краудфандинг,Культурний,2017
0,100000.0,Київ,Велика Ідея,Краудфандинг,Культурний,2017
0,100000.0,Unknown,na-starte,Краудфандинг,Культурний,2018
0,100000.0,Хмельницький,Велика Ідея,Краудфандинг,Культурний,2019
0,100000.0,Unknown,Велика Ідея,Краудфандинг,Культурний,2021
0,100000.0,Київ,Велика Ідея,Краудфандинг,Інфраструктурний,2014
0,100000.0,Запоріжжя,Велика Ідея,Краудфандинг,Культурний,2020
0,100000.0,Черкаси,Велика Ідея,Краудфандинг,Соціальний,2018
0,100000.0,Unknown,na-starte,Краудфандинг,Культурний,2016
1,99999.0,Краматорськ,Unknown,Громадський бюджет,Культурний,2018
1,99999.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99999.0,Івано-Франківськ,Unknown,Громадський бюджет,Культурний,2020
0,99999.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,99999.0,Хмельницький,Unknown,Громадський бюджет,Людський,2016
0,99999.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99999.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
0,99999.0,Київ,Unknown,Громадський бюджет,Культурний,2018
0,99999.0,Полтава,Unknown,Громадський бюджет,Соціальний,2021
0,99999.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99998.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99998.0,Бердянськ,Unknown,Громадський бюджет,Людський,2016
0,99998.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99998.0,Івано-Франківськ,Unknown,Громадський бюджет,Людський,2019
0,99998.0,Хмельницький,Unknown,Громадський бюджет,Людський,2016
0,99998.0,Хмельницький,Unknown,Громадський бюджет,Людський,2016
0,99998.0,Хмельницький,Unknown,Громадський бюджет,Людський,2016
0,99998.0,Хмельницький,Unknown,Громадський бюджет,Людський,2016
1,99997.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99997.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99996.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,99996.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99995.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,99994.0,Івано-Франківськ,Unknown,Громадський бюджет,Культурний,2020
0,99992.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99990.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99990.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99984.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
0,99982.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99981.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99980.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99975.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99965.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,99965.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
0,99965.0,Одеса,Велика Ідея,Краудфандинг,Соціальний,2020
0,99964.0,Хмельницький,Unknown,Громадський бюджет,Людський,2016
1,99960.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99960.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
1,99950.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99948.0,Івано-Франківськ,Unknown,Громадський бюджет,Культурний,2020
1,99940.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99939.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99939.0,Нікополь,Unknown,Громадський бюджет,Культурний,2020
0,99930.0,Хмельницький,Unknown,Громадський бюджет,Інфраструктурний,2017
0,99920.0,Івано-Франківськ,Unknown,Громадський бюджет,Людський,2020
1,99919.0,Івано-Франківськ,Unknown,Громадський бюджет,Людський,2020
1,99913.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99913.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99911.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99907.0,Івано-Франківськ,Unknown,Громадський бюджет,Культурний,2020
1,99900.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99900.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99900.0,Бердянськ,Unknown,Громадський бюджет,Інфраструктурний,2017
0,99900.0,Івано-Франківськ,Unknown,Громадський бюджет,Людський,2019
0,99900.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,99884.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,99880.0,Бердянськ,Unknown,Громадський бюджет,Людський,2018
0,99880.0,Бердянськ,Unknown,Громадський бюджет,Людський,2017
1,99877.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
1,99872.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99871.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99850.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99850.0,Київ,Unknown,Громадський бюджет,Людський,2019
1,99850.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99841.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
1,99840.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99822.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99806.0,Київ,Unknown,Громадський бюджет,Людський,2019
1,99800.0,Тернопіль,Unknown,Громадський бюджет,Інфраструктурний,2016
1,99800.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
1,99800.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99800.0,Мелітополь,Unknown,Громадський бюджет,Людський,2021
0,99800.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99800.0,Бердянськ,Unknown,Громадський бюджет,Людський,2017
0,99800.0,Бердянськ,Unknown,Громадський бюджет,Людський,2018
0,99800.0,Хмельницький,Unknown,Громадський бюджет,Інфраструктурний,2016
0,99779.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99776.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
0,99760.0,Хмельницький,Unknown,Громадський бюджет,Інфраструктурний,2017
1,99750.0,Київ,Unknown,Громадський бюджет,Людський,2019
1,99750.0,Кривий Ріг,Unknown,Громадський бюджет,Культурний,2017
0,99750.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99743.0,Маріуполь,Unknown,Громадський бюджет,Соціальний,2019
1,99729.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
1,99704.0,Хмельницький,Unknown,Громадський бюджет,Інфраструктурний,2018
1,99702.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2017
0,99700.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99700.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99688.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99686.0,Нікополь,Unknown,Громадський бюджет,Культурний,2020
0,99681.0,Хмельницький,Unknown,Громадський бюджет,Інфраструктурний,2017
0,99674.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99674.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,99673.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
0,99660.0,Нікополь,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99651.0,Хмельницький,Unknown,Громадський бюджет,Інфраструктурний,2016
1,99612.0,Київ,Unknown,Громадський бюджет,Людський,2019
1,99609.0,Тернопіль,Unknown,Громадський бюджет,Інфраструктурний,2016
0,99603.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99600.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99600.0,Київ,Unknown,Громадський бюджет,Культурний,2019
1,99600.0,Київ,Unknown,Громадський бюджет,Людський,2019
0,99600.0,Київ,Unknown,Громадський бюджет,Людський,2019
0,99600.0,Дніпро,Unknown,Громадський бюджет,Культурний,2017
1,99580.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99560.0,Хмельницький,Unknown,Громадський бюджет,Інфраструктурний,2016
1,99559.0,Київ,Unknown,Громадський бюджет,Культурний,2019
0,99514.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99500.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99500.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
1,99500.0,Івано-Франківськ,Unknown,Громадський бюджет,Людський,2019
0,99500.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,99500.0,Хмельницький,Unknown,Громадський бюджет,Інфраструктурний,2017
0,99500.0,Івано-Франківськ,Unknown,Громадський бюджет,Людський,2020
0,99500.0,Тернопіль,Unknown,Громадський бюджет,Інфраструктурний,2016
0,99500.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99500.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,99500.0,Хмельницький,Unknown,Громадський бюджет,Людський,2016
0,99494.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99492.0,Івано-Франківськ,Unknown,Громадський бюджет,Соціальний,2019
1,99491.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99480.0,Київ,Unknown,Громадський бюджет,Людський,2019
1,99480.0,Київ,Unknown,Громадський бюджет,Людський,2019
1,99480.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
1,99470.0,Івано-Франківськ,Unknown,Громадський бюджет,Людський,2019
1,99465.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99464.0,Кременчук,Unknown,Громадський бюджет,Інфраструктурний,2017
0,99450.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
1,99437.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99436.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,99428.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2021
0,99420.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,99401.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99400.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
1,99390.0,Полтава,Unknown,Громадський бюджет,Соціальний,2019
1,99382.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99360.0,Дніпро,Unknown,Громадський бюджет,Людський,2018
1,99360.0,Київ,Unknown,Громадський бюджет,Культурний,2019
1,99358.0,Івано-Франківськ,Unknown,Громадський бюджет,Культурний,2019
0,99277.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99270.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99240.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
0,99233.0,Хмельницький,Unknown,Громадський бюджет,Інфраструктурний,2017
1,99200.0,Львів,Unknown,Громадський бюджет,Інфраструктурний,2016
1,99200.0,Хмельницький,Unknown,Громадський бюджет,Культурний,2016
1,99158.0,Тернопіль,Unknown,Громадський бюджет,Інфраструктурний,2016
1,99151.0,Нікополь,Unknown,Громадський бюджет,Соціальний,2020
1,99138.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99100.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99089.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,99050.0,Краматорськ,Unknown,Громадський бюджет,Соціальний,2017
0,99050.0,Івано-Франківськ,Unknown,Громадський бюджет,Культурний,2020
1,99048.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
0,99044.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99044.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99040.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,99036.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,99000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2021
1,99000.0,Тернопіль,Unknown,Громадський бюджет,Культурний,2016
1,99000.0,Тернопіль,Unknown,Громадський бюджет,Інфраструктурний,2016
1,99000.0,Нікополь,Unknown,Громадський бюджет,Культурний,2020
1,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Людський,2019
1,99000.0,Бердянськ,Unknown,Громадський бюджет,Інфраструктурний,2021
1,99000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2016
1,99000.0,Рівне,Unknown,Громадський бюджет,Інфраструктурний,2017
1,99000.0,Київ,Unknown,Громадський бюджет,Людський,2019
1,99000.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2017
0,99000.0,Хмельницький,Unknown,Громадський бюджет,Людський,2017
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2021
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,99000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
